CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.01;Lucro Líquido Consolidado do Período;13343496.0000000000;S
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.01;Lucro Líquido Consolidado do Período;15798039.0000000000;S
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02;Outros Resultados Abrangentes;-6646472.0000000000;S
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02;Outros Resultados Abrangentes;-7445739.0000000000;S
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.01;Ganhos/(Perdas) Líquidos Não Realizados sobre Ativos Financeiros Disponíveis para Venda;-473958.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.01;Ganhos/(Perdas) Líquidos Não Realizados sobre Ativos Financeiros Disponíveis para Venda;-3108144.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.02;(Ganhos)/Perdas Líquidos Realizados sobre Ativos Financeiros Disponíveis para Venda;-250953.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.02;(Ganhos)/Perdas Líquidos Realizados sobre Ativos Financeiros Disponíveis para Venda;596247.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.03;Efeito Fiscal sobre Ativos Financeiros Disponíveis para Venda;262967.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.03;Efeito Fiscal sobre Ativos Financeiros Disponíveis para Venda;435761.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.04;Ganhos/(Perdas) Sobre Ativos Financeiros Disponíveis p/ Venda - Coligadas / Joint Ventures;13386.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.04;Ganhos/(Perdas) Sobre Ativos Financeiros Disponíveis p/ Venda - Coligadas / Joint Ventures;-251769.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.05;Ganhos Não Realizados s/ Hedge de Investimentos Líq. Exterior - Coligadas / Joint Ventures;257.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.05;Ganhos Não Realizados s/ Hedge de Investimentos Líq. Exterior - Coligadas / Joint Ventures;1774.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.06;Efeito Fiscal - Participação no Resultado Coligadas/Joint Ventures;-5831.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.06;Efeito Fiscal - Participação no Resultado Coligadas/Joint Ventures;118218.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.07;Ganhos/(Perdas) em Remensurações de Planos de Benefícios Definidos;-10539014.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2015-01-01;2015-12-31;4.02.07;Ganhos/(Perdas) em Remensurações de Planos de Benefícios Definidos;-8486480.0000000000;N
00.000.000/0001-91;2015-12-31;3;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2014-01-01;2014-12-31;4.02.08;Efeito fiscal - Planos de Benefícios Definidos;4529519.0000000000;N
