CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2017-01-01;2017-12-31;4.01;Lucro Líquido do Período;10881098.0000000000;S
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2018-01-01;2018-12-31;4.01;Lucro Líquido do Período;12648803.0000000000;S
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2017-01-01;2017-12-31;4.02;Outros Resultados Abrangentes;3709480.0000000000;S
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2018-01-01;2018-12-31;4.02;Outros Resultados Abrangentes;-2934391.0000000000;S
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2017-01-01;2017-12-31;4.02.01;Ajustes de Avaliação Patrimonial;6194401.0000000000;N
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2018-01-01;2018-12-31;4.02.01;Ajustes de Avaliação Patrimonial;-4084421.0000000000;N
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2017-01-01;2017-12-31;4.02.02;Efeitos Tributários dos Ajustes de Avaliação Patrimonial;-2484921.0000000000;N
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2018-01-01;2018-12-31;4.02.02;Efeitos Tributários dos Ajustes de Avaliação Patrimonial;1150030.0000000000;N
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2017-01-01;2017-12-31;4.03;Resultado Abrangente do Período;14590578.0000000000;S
00.000.000/0001-91;2018-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2018-01-01;2018-12-31;4.03;Resultado Abrangente do Período;9714412.0000000000;S
