CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.01;Lucro Líquido Consolidado do Período;12736912.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.01;Lucro Líquido Consolidado do Período;11438200.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02;Outros Resultados Abrangentes;400129.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02;Outros Resultados Abrangentes;606916.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02.01;Ganhos/(Perdas) Líquidos não Realizados;947042.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02.01;Ganhos/(Perdas) Líquidos não Realizados;1483519.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02.02;Reclassificação de Ganhos sobre Ativos Financeiros Disponíveis para Venda Realizados no Exercício;-445191.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02.02;Reclassificação de Ganhos sobre Ativos Financeiros Disponíveis para Venda Realizados no Exercício;-449355.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02.03;Imposto de Renda e Contribuição Social Relacionados aos Outros Resultados não Realizados;-200740.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02.03;Imposto de Renda e Contribuição Social Relacionados aos Outros Resultados não Realizados;-414618.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02.04;Ajuste de conversão de investimento no exterior;99018.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02.04;Ajuste de conversão de investimento no exterior;-15010.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02.05;Reclassificação de Ganhos realizados sobre hedge de investimentos liquídos no exterior;0.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02.05;Reclassificação de Ganhos realizados sobre hedge de investimentos liquídos no exterior;2380.0000000000;N
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.03;Resultado Abrangente Consolidado do Período;13137041.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.03;Resultado Abrangente Consolidado do Período;12045116.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;13082051.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;11852838.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.03.02;Atribuído a Sócios Não Controladores;54990.0000000000;S
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.03.02;Atribuído a Sócios Não Controladores;192278.0000000000;S
00.000.208/0001-00;2012-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.01;Lucro Líquido Consolidado do Período;128935.0000000000;S
00.000.208/0001-00;2012-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.01;Lucro Líquido Consolidado do Período;195644.0000000000;S
00.000.208/0001-00;2012-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.02;Outros Resultados Abrangentes;-222.0000000000;S
00.000.208/0001-00;2012-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.02;Outros Resultados Abrangentes;2561.0000000000;S
00.000.208/0001-00;2012-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2011-01-01;2011-12-31;4.03;Resultado Abrangente Consolidado do Período;128713.0000000000;S
00.000.208/0001-00;2012-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2012-01-01;2012-12-31;4.03;Resultado Abrangente Consolidado do Período;198205.0000000000;S
