CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.01;Lucro Líquido do Período;7930114.0000000000;S
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.01;Lucro Líquido do Período;10881098.0000000000;S
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02;Outros Resultados Abrangentes;113466.0000000000;S
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02;Outros Resultados Abrangentes;3709480.0000000000;S
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.01;Ajustes de Avaliação Patrimonial;-512763.0000000000;N
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.01;Ajustes de Avaliação Patrimonial;6194401.0000000000;N
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.02;Efeitos Tributários dos Ajustes de Avaliação Patrimonial;626229.0000000000;N
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.02;Efeitos Tributários dos Ajustes de Avaliação Patrimonial;-2484921.0000000000;N
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.03;Resultado Abrangente do Período;8043580.0000000000;S
00.000.000/0001-91;2017-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.03;Resultado Abrangente do Período;14590578.0000000000;S
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.01;Lucro Líquido do Período;200533.0000000000;S
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.01;Lucro Líquido do Período;259932.0000000000;S
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02;Outros Resultados Abrangentes;-78518.0000000000;S
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02;Outros Resultados Abrangentes;-32129.0000000000;S
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.01;Ganhos/Perdas Ativos Financeiros Disponíveis para Venda;2398.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.01;Ganhos/Perdas Ativos Financeiros Disponíveis para Venda;3906.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.02;Efeito Fiscal TVM;-1136.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.02;Efeito Fiscal TVM;-1875.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.03;Outros Ajustes de Avaliação Patrimonial;0.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.03;Outros Ajustes de Avaliação Patrimonial;0.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.04;Passivo Atuarial;-94546.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.04;Passivo Atuarial;-55796.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2016-01-01;2016-12-31;4.02.05;Efeito Fiscal Passivo Atuarial;14766.0000000000;N
00.000.208/0001-00;2017-12-31;3;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2017-01-01;2017-12-31;4.02.05;Efeito Fiscal Passivo Atuarial;21636.0000000000;N
