CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.01;Lucro Líquido Consolidado do Período;11288834.0000000000;S
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2014-01-01;2014-12-31;4.01;Lucro Líquido Consolidado do Período;13343496.0000000000;S
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.02;Outros Resultados Abrangentes;-116430.0000000000;S
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2014-01-01;2014-12-31;4.02;Outros Resultados Abrangentes;-6646472.0000000000;S
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.02.01;Ganhos/(Perdas) Líquidos Não Realizados sobre Ativos Financeiros Disponíveis para Venda;-1194891.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2014-01-01;2014-12-31;4.02.01;Ganhos/(Perdas) Líquidos Não Realizados sobre Ativos Financeiros Disponíveis para Venda;-473958.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.02.02;(Ganhos)/Perdas Líquidos Realizados sobre Ativos Financeiros Disponíveis para Venda;-485221.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2014-01-01;2014-12-31;4.02.02;(Ganhos)/Perdas Líquidos Realizados sobre Ativos Financeiros Disponíveis para Venda;-250953.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.02.03;Efeito Fiscal sobre Ativos Financeiros Disponíveis para Venda;226811.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2014-01-01;2014-12-31;4.02.03;Efeito Fiscal sobre Ativos Financeiros Disponíveis para Venda;262967.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.02.04;Ganhos/(Perdas) Sobre Ativos Financeiros Disponíveis p/ Venda - Coligadas / Joint Ventures;-670793.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2014-01-01;2014-12-31;4.02.04;Ganhos/(Perdas) Sobre Ativos Financeiros Disponíveis p/ Venda - Coligadas / Joint Ventures;13386.0000000000;N
00.000.000/0001-91;2014-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2013-01-01;2013-12-31;4.02.05;Ganhos Não Realizados s/ Hedge de Investimentos Líq. Exterior - Coligadas / Joint Ventures;224.0000000000;N
